#HydraHarp 400  Histogram Data			02/17/2021 08:39:11 AM
#channels per curve
65536
#display curve no.
0	1	
#memory block no.
0	1	
#ns/bin
0.0160	0.0160	
#counts
109	0	
90	0	
120	0	
103	0	
97	0	
124	0	
119	0	
101	0	
119	0	
120	0	
93	0	
93	0	
112	0	
134	0	
115	0	
106	0	
99	0	
109	0	
132	0	
116	0	
116	0	
102	0	
112	0	
130	0	
118	0	
97	0	
124	0	
124	0	
119	0	
141	0	
122	0	
135	0	
151	0	
156	0	
178	0	
163	0	
217	0	
252	0	
280	0	
334	0	
390	0	
476	0	
609	0	
745	0	
960	0	
1221	0	
1480	0	
1824	0	
2307	0	
2892	0	
3430	0	
4114	0	
5131	0	
6391	0	
7667	0	
9487	0	
11317	0	
13562	0	
15791	0	
18384	0	
21475	0	
24669	0	
27736	0	
31016	0	
34361	0	
36928	0	
39356	0	
41067	0	
43257	0	
44606	0	
45598	0	
45383	0	
45211	0	
45005	0	
43672	0	
42245	0	
40768	0	
39025	0	
37348	0	
35533	0	
33601	0	
31651	0	
29935	0	
28077	0	
26403	0	
24595	0	
23100	0	
21627	0	
20098	0	
18848	0	
17587	0	
16305	0	
15543	0	
13970	0	
13221	0	
12150	0	
11424	0	
10574	0	
9963	0	
9088	0	
8448	0	
7919	0	
7529	0	
6915	0	
6419	0	
5779	0	
5537	0	
5181	0	
4816	0	
4436	0	
4177	0	
4054	0	
3559	0	
3386	0	
3202	0	
2956	0	
2756	0	
2594	0	
2368	0	
2232	0	
2020	0	
1950	0	
1843	0	
1734	0	
1571	0	
1533	0	
1433	0	
1265	0	
1309	0	
1130	0	
1101	0	
985	0	
925	0	
845	0	
843	0	
837	0	
719	0	
660	0	
685	0	
608	0	
567	0	
566	0	
519	0	
542	0	
468	0	
450	0	
435	0	
427	0	
411	0	
385	0	
335	0	
357	0	
303	0	
350	0	
271	0	
277	0	
249	0	
275	0	
265	0	
226	0	
231	0	
222	0	
203	0	
229	0	
209	0	
216	0	
209	0	
181	0	
173	0	
151	0	
171	0	
181	0	
167	0	
158	0	
152	0	
139	0	
151	0	
129	0	
136	0	
106	0	
151	0	
127	0	
128	0	
123	0	
131	0	
113	0	
110	0	
114	0	
129	0	
113	0	
127	0	
138	0	
114	0	
120	0	
119	0	
122	0	
