#HydraHarp 400  Histogram Data			02/09/2021 10:31:01 PM
#channels per curve
65536
#display curve no.
0	1	
#memory block no.
0	1	
#ns/bin
0.0160	0.0160	
#counts
28	0	
39	0	
41	0	
35	0	
29	0	
43	0	
43	0	
34	0	
33	0	
46	0	
36	0	
38	0	
36	0	
45	0	
46	0	
44	0	
34	0	
29	0	
35	0	
47	0	
35	0	
47	0	
39	0	
38	0	
51	0	
47	0	
43	0	
48	0	
40	0	
48	0	
59	0	
58	0	
61	0	
64	0	
84	0	
95	0	
86	0	
122	0	
134	0	
173	0	
236	0	
295	0	
305	0	
394	0	
569	0	
692	0	
799	0	
1036	0	
1416	0	
1595	0	
2099	0	
2555	0	
3183	0	
4065	0	
4789	0	
5850	0	
7102	0	
8532	0	
10178	0	
11614	0	
13568	0	
15349	0	
17407	0	
19247	0	
20812	0	
22587	0	
24012	0	
24865	0	
25687	0	
26501	0	
27090	0	
27315	0	
26776	0	
26709	0	
25839	0	
24926	0	
24053	0	
23047	0	
21817	0	
20585	0	
19704	0	
18801	0	
17714	0	
16466	0	
15475	0	
14805	0	
13857	0	
12736	0	
12108	0	
11433	0	
10336	0	
9893	0	
9263	0	
8491	0	
8122	0	
7635	0	
6961	0	
6607	0	
6300	0	
5705	0	
5325	0	
5206	0	
4702	0	
4251	0	
4052	0	
3900	0	
3635	0	
3451	0	
3107	0	
2946	0	
2916	0	
2587	0	
2383	0	
2311	0	
2178	0	
2008	0	
1945	0	
1773	0	
1671	0	
1560	0	
1528	0	
1425	0	
1356	0	
1231	0	
1130	0	
1126	0	
951	0	
926	0	
912	0	
888	0	
752	0	
762	0	
704	0	
662	0	
569	0	
565	0	
583	0	
540	0	
491	0	
477	0	
410	0	
422	0	
442	0	
375	0	
326	0	
330	0	
342	0	
325	0	
307	0	
289	0	
287	0	
242	0	
228	0	
207	0	
222	0	
208	0	
180	0	
180	0	
173	0	
154	0	
148	0	
160	0	
131	0	
150	0	
149	0	
124	0	
97	0	
100	0	
120	0	
108	0	
98	0	
92	0	
98	0	
107	0	
103	0	
84	0	
78	0	
80	0	
91	0	
75	0	
71	0	
68	0	
63	0	
63	0	
72	0	
57	0	
47	0	
57	0	
61	0	
50	0	
52	0	
57	0	
64	0	
43	0	
55	0	
51	0	
51	0	
