#HydraHarp 400  Histogram Data			02/08/2021 08:13:34 AM
#channels per curve
65536
#display curve no.
0	1	
#memory block no.
0	1	
#ns/bin
0.0160	0.0160	
#counts
63	0	
70	0	
50	0	
69	0	
59	0	
48	0	
67	0	
68	0	
54	0	
70	0	
61	0	
65	0	
70	0	
65	0	
70	0	
78	0	
58	0	
64	0	
63	0	
74	0	
64	0	
60	0	
71	0	
71	0	
73	0	
68	0	
57	0	
70	0	
87	0	
91	0	
87	0	
92	0	
84	0	
108	0	
84	0	
105	0	
128	0	
147	0	
142	0	
194	0	
265	0	
330	0	
390	0	
491	0	
617	0	
765	0	
953	0	
1127	0	
1455	0	
1841	0	
2313	0	
2765	0	
3353	0	
4294	0	
5221	0	
6316	0	
7664	0	
9173	0	
10694	0	
12560	0	
14595	0	
16530	0	
18507	0	
20194	0	
22087	0	
24218	0	
25672	0	
26941	0	
27930	0	
28740	0	
29169	0	
29145	0	
28683	0	
28675	0	
27879	0	
27148	0	
26284	0	
25073	0	
24075	0	
23141	0	
21985	0	
20782	0	
19723	0	
18759	0	
17514	0	
16526	0	
15718	0	
14899	0	
13862	0	
13198	0	
12003	0	
11443	0	
10893	0	
10296	0	
9591	0	
9050	0	
8392	0	
7747	0	
7482	0	
6815	0	
6629	0	
6207	0	
5866	0	
5401	0	
5221	0	
4738	0	
4459	0	
4146	0	
3831	0	
3738	0	
3522	0	
3323	0	
3114	0	
2950	0	
2743	0	
2609	0	
2365	0	
2303	0	
2141	0	
2046	0	
1943	0	
1812	0	
1648	0	
1606	0	
1508	0	
1357	0	
1363	0	
1319	0	
1293	0	
1124	0	
1073	0	
1045	0	
948	0	
883	0	
801	0	
818	0	
798	0	
739	0	
678	0	
678	0	
634	0	
626	0	
534	0	
529	0	
537	0	
503	0	
479	0	
458	0	
384	0	
382	0	
363	0	
395	0	
361	0	
346	0	
309	0	
322	0	
264	0	
270	0	
247	0	
243	0	
224	0	
230	0	
212	0	
214	0	
191	0	
206	0	
206	0	
172	0	
167	0	
188	0	
149	0	
151	0	
142	0	
148	0	
145	0	
140	0	
140	0	
129	0	
120	0	
132	0	
107	0	
105	0	
117	0	
103	0	
109	0	
101	0	
112	0	
111	0	
107	0	
93	0	
88	0	
103	0	
80	0	
97	0	
79	0	
86	0	
