#HydraHarp 400  Histogram Data			02/12/2021 08:22:52 AM
#channels per curve
65536
#display curve no.
0	1	
#memory block no.
0	1	
#ns/bin
0.0160	0.0160	
#counts
69	0	
76	0	
73	0	
80	0	
80	0	
69	0	
71	0	
72	0	
84	0	
69	0	
72	0	
66	0	
79	0	
78	0	
75	0	
68	0	
92	0	
81	0	
80	0	
102	0	
82	0	
99	0	
78	0	
81	0	
98	0	
94	0	
85	0	
99	0	
101	0	
81	0	
101	0	
95	0	
94	0	
120	0	
102	0	
154	0	
149	0	
219	0	
245	0	
287	0	
325	0	
422	0	
572	0	
723	0	
938	0	
1088	0	
1306	0	
1783	0	
2265	0	
2735	0	
3387	0	
4189	0	
5151	0	
6117	0	
7579	0	
9095	0	
11194	0	
13238	0	
15816	0	
18283	0	
21154	0	
24358	0	
27620	0	
30334	0	
33050	0	
35858	0	
38071	0	
39996	0	
41153	0	
42407	0	
42440	0	
42479	0	
41853	0	
40875	0	
39744	0	
38271	0	
36583	0	
34307	0	
31970	0	
30477	0	
28475	0	
26632	0	
24827	0	
22932	0	
21295	0	
19630	0	
18406	0	
17110	0	
15714	0	
14339	0	
13636	0	
12235	0	
11493	0	
10401	0	
9842	0	
8857	0	
8340	0	
7744	0	
7130	0	
6462	0	
6036	0	
5579	0	
5116	0	
4916	0	
4342	0	
4139	0	
3762	0	
3712	0	
3352	0	
3077	0	
2849	0	
2762	0	
2476	0	
2310	0	
2214	0	
2057	0	
1877	0	
1802	0	
1615	0	
1540	0	
1528	0	
1325	0	
1239	0	
1188	0	
1194	0	
1099	0	
1058	0	
1001	0	
929	0	
850	0	
808	0	
813	0	
728	0	
700	0	
698	0	
615	0	
637	0	
569	0	
566	0	
539	0	
514	0	
493	0	
466	0	
434	0	
423	0	
392	0	
406	0	
354	0	
341	0	
352	0	
309	0	
289	0	
312	0	
284	0	
318	0	
331	0	
252	0	
289	0	
252	0	
225	0	
242	0	
210	0	
211	0	
217	0	
239	0	
213	0	
198	0	
198	0	
193	0	
189	0	
180	0	
172	0	
179	0	
172	0	
174	0	
173	0	
162	0	
169	0	
151	0	
167	0	
155	0	
161	0	
156	0	
159	0	
147	0	
123	0	
128	0	
147	0	
119	0	
132	0	
129	0	
139	0	
152	0	
117	0	
130	0	
125	0	
111	0	
