#HydraHarp 400  Histogram Data			12/31/2020 01:00:24 PM
#channels per curve
65536
#display curve no.
0	1	
#memory block no.
0	1	
#ns/bin
0.0160	0.0160	
#counts
75	0	
81	0	
77	0	
62	0	
78	0	
76	0	
58	0	
85	0	
81	0	
71	0	
89	0	
67	0	
89	0	
88	0	
88	0	
72	0	
81	0	
95	0	
90	0	
89	0	
85	0	
95	0	
89	0	
70	0	
99	0	
87	0	
81	0	
93	0	
99	0	
82	0	
93	0	
96	0	
112	0	
112	0	
147	0	
168	0	
200	0	
208	0	
257	0	
325	0	
381	0	
484	0	
627	0	
804	0	
923	0	
1256	0	
1564	0	
1944	0	
2380	0	
3050	0	
3754	0	
4515	0	
5710	0	
7036	0	
8338	0	
10321	0	
12446	0	
14704	0	
17332	0	
20025	0	
23066	0	
26045	0	
28574	0	
31343	0	
34190	0	
36217	0	
37825	0	
39528	0	
40167	0	
41100	0	
40585	0	
40244	0	
39427	0	
38006	0	
37060	0	
35425	0	
34139	0	
32462	0	
30685	0	
28850	0	
27124	0	
25457	0	
24013	0	
22296	0	
20862	0	
19584	0	
18305	0	
17048	0	
15865	0	
14980	0	
13939	0	
13036	0	
12235	0	
11109	0	
10436	0	
9691	0	
8925	0	
8499	0	
7865	0	
7390	0	
6835	0	
6487	0	
6064	0	
5610	0	
5255	0	
5007	0	
4616	0	
4292	0	
4083	0	
3750	0	
3471	0	
3297	0	
3096	0	
2983	0	
2733	0	
2547	0	
2460	0	
2273	0	
2186	0	
2017	0	
1922	0	
1788	0	
1696	0	
1658	0	
1477	0	
1422	0	
1381	0	
1307	0	
1245	0	
1228	0	
1108	0	
1031	0	
999	0	
942	0	
865	0	
886	0	
815	0	
757	0	
717	0	
672	0	
653	0	
638	0	
571	0	
521	0	
632	0	
580	0	
504	0	
518	0	
466	0	
455	0	
423	0	
379	0	
381	0	
365	0	
385	0	
338	0	
353	0	
334	0	
309	0	
322	0	
306	0	
301	0	
311	0	
275	0	
296	0	
285	0	
260	0	
268	0	
229	0	
240	0	
212	0	
242	0	
239	0	
205	0	
228	0	
239	0	
219	0	
202	0	
195	0	
183	0	
191	0	
175	0	
190	0	
180	0	
154	0	
151	0	
170	0	
162	0	
171	0	
170	0	
160	0	
182	0	
161	0	
154	0	
157	0	
158	0	
