#HydraHarp 400  Histogram Data			12/31/2020 01:00:05 PM
#channels per curve
65536
#display curve no.
0	1	
#memory block no.
0	1	
#ns/bin
0.0160	0.0160	
#counts
58	0	
65	0	
69	0	
70	0	
81	0	
88	0	
76	0	
92	0	
76	0	
76	0	
65	0	
74	0	
69	0	
66	0	
73	0	
72	0	
78	0	
78	0	
59	0	
88	0	
83	0	
74	0	
83	0	
85	0	
84	0	
70	0	
82	0	
96	0	
81	0	
99	0	
93	0	
80	0	
98	0	
100	0	
126	0	
143	0	
194	0	
200	0	
255	0	
336	0	
402	0	
480	0	
592	0	
844	0	
1011	0	
1242	0	
1563	0	
2034	0	
2583	0	
3165	0	
3906	0	
4669	0	
5748	0	
7332	0	
8777	0	
10610	0	
12496	0	
15156	0	
17733	0	
20210	0	
23252	0	
26113	0	
29040	0	
31444	0	
34451	0	
36416	0	
37909	0	
38750	0	
39620	0	
39739	0	
39525	0	
38986	0	
37736	0	
36519	0	
35126	0	
33236	0	
31363	0	
29423	0	
27629	0	
25782	0	
23946	0	
22361	0	
21078	0	
19124	0	
17814	0	
16420	0	
15319	0	
14060	0	
13049	0	
11922	0	
11185	0	
10145	0	
9329	0	
8691	0	
8115	0	
7328	0	
6878	0	
6374	0	
5990	0	
5430	0	
5170	0	
4774	0	
4322	0	
4042	0	
3652	0	
3483	0	
3228	0	
3049	0	
2935	0	
2731	0	
2440	0	
2288	0	
2212	0	
2135	0	
2003	0	
1869	0	
1709	0	
1541	0	
1462	0	
1452	0	
1325	0	
1246	0	
1151	0	
1147	0	
1047	0	
1019	0	
967	0	
919	0	
827	0	
886	0	
794	0	
714	0	
711	0	
673	0	
618	0	
594	0	
604	0	
508	0	
515	0	
532	0	
501	0	
460	0	
500	0	
436	0	
434	0	
402	0	
450	0	
359	0	
385	0	
354	0	
343	0	
337	0	
311	0	
314	0	
288	0	
292	0	
325	0	
275	0	
274	0	
236	0	
256	0	
221	0	
241	0	
221	0	
232	0	
216	0	
219	0	
223	0	
214	0	
214	0	
225	0	
201	0	
196	0	
196	0	
194	0	
174	0	
208	0	
196	0	
185	0	
183	0	
166	0	
181	0	
167	0	
186	0	
175	0	
173	0	
188	0	
171	0	
172	0	
173	0	
181	0	
145	0	
135	0	
147	0	
147	0	
136	0	
153	0	
